eVs,Wavelength,Si,GaAs,CdTe,CdTe monocrystalline,CdTe_FCA,CIGS,CIS,GaNP,GaNP older,GaAs_Aspnes,GaAs_Sze,GaAs_Adachi,GaAs_Sturge,Old_CdTe,perovskite triple cation,perovskite MaPI,MaPI no extrapolation,MaPI extrapolated,MaPI extrapolated highly extrapolated,Triple Cation Perovskite Urbach Tail Hybrid,GaAs_Palik_eyeballed,GaAs_Palik_Urbach,GaAs_original_data
2.279122145,544.0002716,6775.282461,71160.49091,81950.75608,51576.69289,9.95E-20,125550.4214,307856.4617,16377.78578,16382.67382,71612.13028,64163.53055,72122.3427,56880.67227,84982.67441,114597.7998,45043.31164,45043.31164,45043.31164,45043.31164,114597.4322,68895.27929,68895.27929,68895.27929
2.283319423,543.0002712,6842.557973,71776.40763,82247.21105,51856.14379,9.94E-20,126081.3633,309463.9863,16482.52453,16486.56207,72195.25749,64463.81225,72598.89652,57120.54722,86244.68886,115961.6734,45043.31164,45043.31164,45043.31164,45043.31164,115961.3204,69412.00864,69412.00864,69412.00864
2.28753219,542.0002706,6910.753474,72470.35924,82545.83839,52113.27883,9.94E-20,126616.5222,311082.8912,16588.32332,16590.83366,72785.31114,64766.61511,73080.37517,57361.30733,87217.16273,117273.4463,45043.31164,45043.31164,45043.31164,45043.31164,117273.0886,69933.57681,69933.57681,69933.57681
2.29176053,541.0002702,6979.884511,73199.31625,82846.65993,52386.93528,9.93E-20,127155.9436,312713.2784,16695.1961,16695.49073,73382.39548,65071.96762,73562.00768,57602.95749,86785.66235,118604.9847,45043.31164,45043.31164,45043.31164,45043.31164,118604.6273,70502.4309,70502.4309,70502.4309
2.296004531,540.0002697,7049.966998,73928.13731,83149.69805,52711.50516,9.93E-20,127699.6749,314355.2506,16776.13494,16777.24113,73986.61665,65379.89873,74048.47461,57845.50265,87341.66876,119937.6887,45043.31164,45043.31164,45043.31164,45043.31164,119937.3332,71110.68832,71110.68832,71110.68832
2.30026428,539.0002691,7124.872982,74637.77305,83454.97528,53134.95559,9.92E-20,128251.9203,316008.9118,16854.30059,16856.31697,74597.83793,65690.43774,74546.22273,58088.94779,89879.15039,121265.6577,45043.31164,45043.31164,45043.31164,45043.31164,121265.2976,71725.33553,71725.33553,71725.33553
2.304539864,538.0002686,7200.857749,75123.80525,83762.51439,53654.51474,9.92E-20,128871.7564,317674.3673,16933.12305,16935.68678,75212.66444,66003.13003,75060.10014,58333.29793,90647.65778,122613.3558,45043.31164,45043.31164,45043.31164,45043.31164,122612.9842,72346.4517,72346.4517,72346.4517
2.308831372,537.0002682,7277.940414,75612.99944,84072.33856,54239.42036,9.91E-20,129496.9135,319351.7233,17012.60976,17015.3522,75834.87653,66317.18685,75593.32695,58578.55813,89365.75231,124007.3764,45043.31164,45043.31164,45043.31164,45043.31164,124006.9939,72974.11714,72974.11714,72974.11714
2.313138893,536.0002677,7356.140477,76103.18888,84365.73725,54861.53215,9.91E-20,130127.4529,321041.0871,17092.76829,17095.31487,76464.58658,66633.91826,76147.46542,58824.73348,91162.23972,125444.6118,45043.31164,45043.31164,45043.31164,45043.31164,125444.2242,73608.41328,73608.41328,73608.41328
2.317462517,535.0002672,7435.477853,76628.14067,84642.61036,55489.46961,9.90E-20,130763.4369,322742.5675,17173.60628,17175.57647,77101.90903,66953.35492,76722.3896,59071.82911,93194.49608,126903.9459,45043.31164,45043.31164,45043.31164,45043.31164,126903.5785,74249.42275,74249.42275,74249.42275
2.321802335,534.0002666,7515.972877,77185.20356,84921.43426,56096.90476,9.90E-20,131404.9287,324456.2742,17255.13151,17256.13868,77746.96038,67275.52795,77316.25428,59319.85019,91742.54442,128289.3091,45043.31164,45043.31164,45043.31164,45043.31164,128288.9484,74897.22934,74897.22934,74897.22934
2.326158437,533.0002661,7597.646284,77825.54068,85202.22802,56637.5491,9.89E-20,132051.9923,326182.3183,17323.57462,17323.60026,78399.85931,67600.46889,77925.46344,59568.80193,93190.18098,129651.7528,45043.31164,45043.31164,45043.31164,45043.31164,129651.3876,75551.91806,75551.91806,75551.91806
2.330530915,532.0002656,7680.519266,78498.24337,85485.01108,57107.3932,9.89E-20,132704.6927,327920.8118,17346.53698,17346.65512,79060.72663,67928.20975,78544.63812,59818.68958,94622.44301,131033.8707,45043.31164,45043.31164,45043.31164,45043.31164,131033.4997,76213.57515,76213.57515,76213.57515
2.334919862,531.0002652,7764.613472,79170.7014,85769.8031,57529.43276,9.88E-20,133363.0959,329671.8683,17369.61644,17369.79681,79729.68541,68258.78299,79166.58358,60069.51843,94778.71188,132440.7798,45043.31164,45043.31164,45043.31164,45043.31164,132440.4038,76882.28808,76882.28808,76882.28808
2.339325371,530.0002647,7849.950994,79848.52657,86056.62397,57921.30997,9.88E-20,134027.2689,331435.6025,17392.81388,17393.02582,80406.86098,68592.22155,79794.48292,60321.2938,96397.37466,133868.9555,45043.31164,45043.31164,45043.31164,45043.31164,133868.5752,77558.1456,77558.1456,77558.1456
2.343747536,529.0002643,7938.610844,80525.86172,86345.49383,58289.72578,9.88E-20,134697.2795,333212.1304,17416.13017,17416.34266,81092.381,68928.55882,80429.76459,60574.02106,95729.69405,135316.744,45043.31164,45043.31164,45043.31164,45043.31164,135316.3635,78241.23773,78241.23773,78241.23773
2.348186452,528.0002637,8028.613598,81206.87315,86636.4331,58642.92575,9.87E-20,135373.1963,335001.5691,17439.56622,17439.74782,81786.3755,69267.82869,81074.05004,60827.70563,97833.22499,136767.597,45043.31164,45043.31164,45043.31164,45043.31164,136767.2117,78931.65582,78931.65582,78931.65582
2.352642214,527.0002632,8119.984142,81891.81988,86929.46241,59006.34008,9.87E-20,136055.0896,336804.0373,17463.12293,17463.2418,82488.97692,69610.06555,81725.67865,61082.35294,96585.66818,138239.5957,45043.31164,45043.31164,45043.31164,45043.31164,138239.2107,79607.28403,79607.28403,79607.28403
2.357114918,526.0002626,8212.747908,82593.54523,87224.60266,59406.63476,9.86E-20,136743.0299,338619.6548,17486.80121,17486.82511,83200.3202,69955.30427,82383.18468,61337.9685,98190.9165,139713.0579,45043.31164,45043.31164,45043.31164,45043.31164,139712.6804,80252.6201,80252.6201,80252.6201
2.361604661,525.000262,8306.930886,83311.76873,87521.87506,59877.51995,9.86E-20,137437.0893,340448.5428,17515.24977,17515.3805,83920.54279,70303.58024,83045.51617,61594.55782,97533.97337,141160.5746,45043.31164,45043.31164,45043.31164,45043.31164,141160.1925,80904.4306,80904.4306,80904.4306
2.36611154,524.0002616,8402.55962,84107.00026,87821.30102,60438.18102,9.85E-20,138137.3409,342290.8239,17545.08299,17545.33408,84649.78473,70654.92937,83712.04321,61852.1265,100175.4151,142628.7004,45043.31164,45043.31164,45043.31164,45043.31164,142628.3125,81562.793,81562.793,81562.793
2.370635654,523.000261,8499.661263,84908.78247,88122.90229,61054.27452,9.85E-20,138843.8587,344146.622,17575.08139,17575.40221,85388.18869,71009.38809,84382.56633,62110.68014,99017.53121,144121.5851,45043.31164,45043.31164,45043.31164,45043.31164,144121.1918,82227.78584,82227.78584,82227.78584
2.375177101,522.0002607,8598.263526,85714.31099,88426.70082,61694.09232,9.85E-20,139556.7179,346016.0623,17605.24631,17605.58554,86135.90006,71366.99337,85057.32517,62370.22441,102943.7647,145638.9028,45043.31164,45043.31164,45043.31164,45043.31164,145638.5045,82899.48879,82899.48879,82899.48879
2.379735982,521.0002602,8698.39478,86532.1264,88732.71895,62324.32891,9.84E-20,140275.9945,347899.2717,17635.57911,17635.88474,86893.06696,71727.78272,85737.0072,62630.76501,101945.9303,147178.0917,45043.31164,45043.31164,45043.31164,45043.31164,147177.7086,83577.98258,83577.98258,83577.98258
2.384312398,520.0002596,8800.084006,87361.65023,89040.9793,62884.26707,9.84E-20,141001.7663,349796.3782,17666.08113,17666.30047,87659.84035,72091.7942,86422.75669,62892.30769,104611.3652,148661.0201,45043.31164,45043.31164,45043.31164,45043.31164,148660.6358,84263.34912,84263.34912,84263.34912
2.388906449,519.0002591,8884.684486,88202.60411,89351.50462,63382.39394,9.83E-20,141734.1118,351707.5113,17696.75376,17696.83341,88436.37405,72459.06646,87116.18388,63154.85824,104412.5041,150151.0878,45043.31164,45043.31164,45043.31164,45043.31164,150150.6985,84955.67144,84955.67144,84955.67144
2.393518237,518.0002587,8970.429638,89050.95524,89664.31807,63871.78719,9.83E-20,142473.1105,353632.8023,17724.48688,17724.55277,89222.82484,72829.63868,87819.37423,63418.4225,104237.4223,151663.5036,45043.31164,45043.31164,45043.31164,45043.31164,151663.1077,85655.03374,85655.03374,85655.03374
2.398147866,517.0002582,9057.338837,89902.59744,89979.44315,64404.11064,9.83E-20,143218.8533,355572.3835,17749.86014,17750.01711,90019.35248,73203.55068,88531.07902,63683.00636,106968.9681,153204.7872,45043.31164,45043.31164,45043.31164,45043.31164,153204.3865,86361.5214,86361.5214,86361.5214
2.40279544,516.0002576,9145.431831,90827.01778,90296.90366,65022.82384,9.82E-20,144009.2611,357526.3889,17775.36829,17775.58014,90878.48446,73580.84281,89251.34378,63948.61573,106193.1615,154767.7909,45043.31164,45043.31164,45043.31164,45043.31164,154767.3941,87075.22102,87075.22102,87075.22102
2.407461062,515.0002571,9234.728731,91794.94876,90615.84581,65724.98871,9.82E-20,144832.4409,359494.9542,17801.01236,17801.24244,91784.38001,73961.55609,89980.29981,64215.25659,107314.358,156318.3661,45043.31164,45043.31164,45043.31164,45043.31164,156317.9728,87796.2204,87796.2204,87796.2204
2.412144838,514.0002567,9325.250097,92767.04542,90937.04038,66485.85238,9.81E-20,145663.5566,361478.2164,17826.79342,17827.0046,92702.88349,74345.7321,90718.08082,64482.93496,109623.578,157858.2385,45043.31164,45043.31164,45043.31164,45043.31164,157857.8405,88524.6086,88524.6086,88524.6086
2.416846875,513.0002561,9417.016909,93741.85684,91260.63238,67247.62899,9.81E-20,146502.7098,363476.3141,17852.71256,17852.8672,93634.21346,74733.41309,91464.82298,64751.65692,109215.7684,159419.3748,45043.31164,45043.31164,45043.31164,45043.31164,159418.9699,89271.32708,89271.32708,89271.32708
2.421567279,512.0002556,9510.050535,94712.13878,91586.64664,67981.2834,9.81E-20,147350.0036,365489.3875,17878.77084,17878.83082,94578.59296,75124.64192,92220.66501,65021.42857,110309.7807,161011.3865,45043.31164,45043.31164,45043.31164,45043.31164,161010.9764,90071.64334,90071.64334,90071.64334
2.426306158,511.0002552,9604.372805,95663.18964,91915.10835,68671.32073,9.80E-20,148205.543,367517.5785,17882.53539,17882.56341,95536.24964,75519.46212,92985.74819,65292.25608,110927.1768,162626.7428,45043.31164,45043.31164,45043.31164,45043.31164,162626.3327,90880.72017,90880.72017,90880.72017
2.431063621,510.0002547,9700.005996,96614.85061,92246.04308,69301.99116,9.80E-20,149069.4339,369561.0306,17865.04864,17865.11844,96507.41585,75917.91785,93760.21645,65564.14566,113889.958,164244.9558,45043.31164,45043.31164,45043.31164,45043.31164,164244.5529,91698.67089,91698.67089,91698.67089
2.435839778,509.0002541,9829.311795,97567.9968,92579.47673,69935.91457,9.80E-20,149941.7847,371619.8887,17847.51038,17847.60492,97492.32874,76320.05398,94544.21642,65837.10356,114603.5371,165838.037,45043.31164,45043.31164,45043.31164,45043.31164,165837.6293,92525.61051,92525.61051,92525.61051
2.440634738,508.0002536,9960.860583,98532.93507,92915.43543,70617.87712,9.79E-20,150822.7052,373694.2998,17829.9204,17830.02245,98491.23041,76725.91605,95337.89744,66111.13611,114717.3504,167452.9213,45043.31164,45043.31164,45043.31164,45043.31164,167452.5208,93361.65577,93361.65577,93361.65577
2.445448613,507.0002532,10094.69932,99510.00095,93253.94579,71346.97752,9.79E-20,151712.307,375784.4121,17812.27846,17812.37062,99504.368,77135.55028,96138.4833,66386.24965,115848.748,169042.5626,45043.31164,45043.31164,45043.31164,45043.31164,169042.162,94206.92516,94206.92516,94206.92516
2.450281515,506.0002527,10230.87609,100490.8263,93595.03471,72108.07625,9.79E-20,152610.7032,377890.376,17794.58436,17794.64902,100531.9938,77549.00363,96943.56091,66662.45059,115485.7953,170635.2979,45043.31164,45043.31164,45043.31164,45043.31164,170634.899,95061.53895,95061.53895,95061.53895
2.455133558,505.0002522,10369.44017,101485.9528,93938.72954,72851.08906,9.78E-20,153518.0093,380012.3432,17776.83785,17776.85724,101574.3654,77966.32376,97763.71573,66939.7454,115024.7354,172224.7516,45043.31164,45043.31164,45043.31164,45043.31164,172224.3774,95925.6192,95925.6192,95925.6192
2.460004855,504.0002516,10510.442,102497.6789,94285.05785,73537.19285,9.78E-20,154434.3419,382150.4675,17756.72203,17756.77338,102631.7459,78387.55908,98607.24475,67218.14059,120270.4035,173718.0692,45043.31164,45043.31164,45043.31164,45043.31164,173717.691,96799.28984,96799.28984,96799.28984
2.46489552,503.0002513,10653.93324,103588.3776,94634.04761,74153.16465,9.78E-20,155359.8204,384304.9043,17735.36311,17735.47099,103704.4039,78812.75875,99480.10513,67497.64272,119950.7377,175230.3452,45043.31164,45043.31164,45043.31164,45043.31164,175229.9676,97682.67666,97682.67666,97682.67666
2.469805671,502.0002506,10799.96694,104711.6786,94985.72735,74718.06527,9.78E-20,156294.5652,386475.8109,17713.94493,17714.08372,104792.6135,79241.97267,100385.8617,67778.25839,121288.5712,176743.1383,45043.31164,45043.31164,45043.31164,45043.31164,176742.7593,98575.90735,98575.90735,98575.90735
2.474735423,501.0002501,10948.59732,105838.0055,95340.12573,75262.70735,9.77E-20,157238.6996,388663.3463,17692.46727,17692.61108,105896.6548,79675.25156,101325.6334,68059.9943,122420.071,178264.7764,45043.31164,45043.31164,45043.31164,45043.31164,178264.3949,99479.11154,99479.11154,99479.11154
2.479684894,500.0002496,11099.88001,106976.3188,95697.27194,75816.17624,9.77E-20,158192.3479,390867.6715,17670.9299,17671.05254,107016.814,80112.64689,102298.0383,68342.85714,122286.7237,179799.3498,45043.31164,45043.31164,45043.31164,45043.31164,179799.023,100392.4208,100392.4208,100392.4208
2.484654202,499.0002492,11238.90799,108128.0162,96057.19549,76410.98767,9.77E-20,159155.6373,393088.9493,17649.33259,17649.4076,108153.3832,80554.21096,103299.1375,68626.85371,121330.9655,181115.6942,45043.31164,45043.31164,45043.31164,45043.31164,181115.3643,102054.2336,102054.2336,102054.2336
2.489643467,498.0002488,11380.24619,109288.666,96419.92639,77066.05255,9.77E-20,160128.6964,395327.3446,17627.6751,17627.67574,109306.6609,80999.99689,104335.2218,68911.99082,121545.1988,182447.0205,45043.31164,45043.31164,45043.31164,45043.31164,182446.6875,104038.8884,104038.8884,104038.8884
2.49465281,497.0002483,11523.94138,110456.9411,96785.49503,77752.04114,9.76E-20,161111.6566,397583.0238,17604.64011,17604.72333,110476.9518,81450.05863,105415.0628,69198.27537,121760.243,183793.5424,45043.31164,45043.31164,45043.31164,45043.31164,183793.2136,106066.2451,106066.2451,106066.2451
2.499682352,496.0002477,11670.04141,111637.6343,97082.43914,78459.03564,9.76E-20,162104.6903,399856.1558,17581.53282,17581.67002,111664.5673,81904.45099,106479.953,69485.71429,121976.1028,185125.802,45043.31164,45043.31164,45043.31164,45043.31164,185125.4717,108137.3112,108137.3112,108137.3112
2.504732216,495.0002471,11818.59529,112952.4811,97361.48759,79173.92864,9.76E-20,163268.8685,400000,17558.36268,17558.52357,113015.1944,82495.02586,107493.9391,69774.31457,122192.7829,186467.1287,45043.31164,45043.31164,45043.31164,45043.31164,186466.7953,110253.1201,110253.1201,110253.1201
2.509802524,494.0002466,11969.65312,114283.1275,97642.47272,79910.18923,9.76E-20,164457.1046,400000,17535.12945,17535.2834,114397.6486,83215.86444,108427.1918,70064.08329,122410.2883,187823.6466,45043.31164,45043.31164,45043.31164,45043.31164,187823.3269,112414.7316,112414.7316,112414.7316
2.514893401,493.0002462,12123.26629,115629.8716,97925.4136,80645.46746,9.75E-20,165658.8617,400000,17511.83291,17511.94896,115802.7253,83945.96442,109262.2662,70355.02753,122628.6236,189126.9697,45043.31164,45043.31164,45043.31164,45043.31164,189126.6602,114623.2331,114623.2331,114623.2331
2.520004973,492.0002457,12279.48738,116996.3366,98210.32956,81348.09673,9.75E-20,166874.3393,400000,17488.4728,17488.51966,117230.8771,84685.47706,109994.3388,70647.15447,122847.7937,190391.0023,45043.31164,45043.31164,45043.31164,45043.31164,190390.6901,116879.74,116879.74,116879.74
2.525137366,491.0002452,12438.37023,118393.5598,98497.24011,81994.22602,9.75E-20,168103.7409,400000,17471.9931,17472.00056,118682.5671,85434.55656,110631.4493,70940.47134,123067.8036,191668.6681,45043.31164,45043.31164,45043.31164,45043.31164,191668.3688,118942.4488,118942.4488,118942.4488
2.530290708,490.0002446,12599.97001,119822.652,98786.16508,82570.10284,9.75E-20,169347.2734,400000,17462.53354,17462.55225,120158.2695,86193.36016,111194.748,71234.98542,123288.6582,192896.0639,45043.31164,45043.31164,45043.31164,45043.31164,192895.7938,120635.7187,120635.7187,120635.7187
2.535465126,489.0002442,12766.21349,121250.5736,99077.1244,83021.03788,9.74E-20,170605.1473,400000,17453.04045,17453.06531,121658.4693,86962.0482,111718.7476,71530.70406,123510.3625,194005.632,45043.31164,45043.31164,45043.31164,45043.31164,194005.3598,122356.6274,122356.6274,122356.6274
2.540660752,488.0002436,12935.34529,122773.4968,99370.13851,83398.65982,9.74E-20,171877.5774,400000,17443.51365,17443.53948,123183.6635,87740.78418,112251.5796,71827.63466,123732.9214,195126.1717,45043.31164,45043.31164,45043.31164,45043.31164,195125.8952,124105.6839,124105.6839,124105.6839
2.545877714,487.0002432,13107.42622,124391.7295,99665.22781,83770.96654,9.74E-20,173164.7819,400000,17433.95295,17433.97453,124734.3604,88529.73486,112822.7913,72125.78469,123956.3401,196266.551,45043.31164,45043.31164,45043.31164,45043.31164,196266.2581,125883.4078,125883.4078,125883.4078
2.551116146,486.0002426,13282.51876,126072.6163,99962.41325,84201.55869,9.74E-20,174466.9831,400000,17424.35818,17424.37022,126311.0808,89329.0703,113399.2784,72425.16167,124180.6236,197477.4118,45043.31164,45043.31164,45043.31164,45043.31164,197477.1165,127690.3293,127690.3293,127690.3293
2.556376179,485.0002422,13460.68676,127761.9825,100261.7158,84749.52309,9.74E-20,175784.4077,400000,17412.9068,17412.91909,127914.3576,90138.96397,113981.1066,72725.7732,124405.7771,198700.7825,45043.31164,45043.31164,45043.31164,45043.31164,198700.4847,129526.9893,129526.9893,129526.9893
2.561657948,484.0002417,13641.99578,129457.9804,100563.1569,85483.87775,9.74E-20,177117.2861,400000,17392.26898,17392.34109,129544.7367,90959.5928,114544.7437,73027.62692,124631.8058,199936.7755,45043.31164,45043.31164,45043.31164,45043.31164,199936.534,131393.9403,131393.9403,131393.9403
2.566961588,483.0002411,13826.51295,131129.5542,100866.7581,86363.3414,9.73E-20,178465.853,400000,17371.57031,17371.67788,131202.7771,91791.13728,115105.3029,73330.73055,124858.7149,200940.2913,45043.31164,45043.31164,45043.31164,45043.31164,200940.0628,133291.7459,133291.7459,133291.7459
2.572287234,482.0002407,14014.30704,132809.5894,101172.5413,87347.77831,9.73E-20,179830.3477,400000,17350.81055,17350.92893,132889.0512,92633.78153,115703.154,73635.09188,125086.5096,201891.8144,45043.31164,45043.31164,45043.31164,45043.31164,201891.5844,135190.6898,135190.6898,135190.6898
2.577635025,481.0002401,14205.44865,134519.0541,101480.5289,88390.48043,9.73E-20,181211.0138,400000,17329.98943,17330.09371,134604.1453,93487.71341,116372.813,73940.71874,125315.1954,202851.8297,45043.31164,45043.31164,45043.31164,45043.31164,202851.5966,136939.103,136939.103,136939.103
2.583005098,480.0002396,14400.01002,136293.8308,101790.7431,89432.97497,9.73E-20,182608.0993,400000,17309.1067,17309.17167,136348.6599,94353.12455,117157.6379,74247.61905,125544.7774,203826.6587,45043.31164,45043.31164,45043.31164,45043.31164,203826.404,138713.8378,138713.8378,138713.8378
2.588397592,479.0002393,14602.29364,138121.9542,102105.2777,90383.20792,9.73E-20,184021.8569,400000,17288.1621,17288.16228,138123.2102,95230.21052,118031.0439,74555.80078,125775.2612,204894.351,45043.31164,45043.31164,45043.31164,45043.31164,204894.0944,140515.3466,140515.3466,140515.3466
2.59381265,478.0002387,14808.28317,139975.4193,102462.7333,91302.57732,9.73E-20,185452.5441,400000,17325.06884,17325.27045,139928.4264,96119.17086,118964.1117,74865.27197,126006.6521,205972.1388,45043.31164,45043.31164,45043.31164,45043.31164,205971.8804,142344.0906,142344.0906,142344.0906
2.599250413,477.0002381,15018.06058,141840.7304,102822.9469,92229.27374,9.72E-20,186900.4262,400000,17362.34368,17362.66845,141764.9541,97020.63899,119925.5525,75176.04073,126238.9556,207060.1263,45043.31164,45043.31164,45043.31164,45043.31164,207059.8907,144200.5398,144200.5398,144200.5398
2.604711023,476.0002376,15231.70995,144224.8001,103185.9483,93181.46705,9.72E-20,188378.9945,400000,17399.85584,17400.22358,143999.6466,98050.10024,120881.672,75488.11525,126472.1774,208053.9047,45043.31164,45043.31164,45043.31164,45043.31164,208053.6937,146085.1732,146085.1732,146085.1732
2.610194625,475.0002371,15449.31759,146660.508,103551.7677,94123.91403,9.72E-20,189877.6896,400000,17437.60751,17437.93684,146338.7235,99094.88866,121796.3335,75801.50376,126706.3228,208945.5808,45043.31164,45043.31164,45043.31164,45043.31164,208945.3685,147998.4793,147998.4793,147998.4793
2.615701365,474.0002366,15670.97203,149114.0175,103920.4359,95186.18652,9.72E-20,191394.7073,400000,17475.60089,17475.80922,148725.9068,100155.2891,122494.6599,76116.21459,126941.3977,209844.8652,45043.31164,45043.31164,45043.31164,45043.31164,209844.6515,149940.9562,149940.9562,149940.9562
2.621231389,473.0002361,15896.76408,151509.8246,104291.9838,96544.53813,9.72E-20,192930.3368,400000,17513.83823,17513.84174,151162.3736,101231.5927,123160.9742,76432.25612,127177.4075,210751.8305,45043.31164,45043.31164,45043.31164,45043.31164,210751.632,151913.1115,151913.1115,151913.1115
2.626784845,472.0002357,16126.78691,153788.682,104666.4429,98186.25647,9.72E-20,194484.8726,400000,17606.02184,17607.23164,153649.3342,102324.0971,123964.6314,76749.6368,127414.3581,211595.5603,45043.31164,45043.31164,45043.31164,45043.31164,211595.3817,153915.4628,153915.4628,153915.4628
2.632361883,471.0002351,16361.13618,156043.7761,105043.8452,99959.02102,9.72E-20,196058.6149,400000,17699.86482,17701.81401,156188.0331,103433.1063,125036.3561,77068.36518,127652.2552,212356.0465,45043.31164,45043.31164,45043.31164,45043.31164,212355.867,155886.7162,155886.7162,155886.7162
2.637962653,470.0002346,16599.91001,158317.4944,105424.2229,101720.9849,9.72E-20,197651.8703,400000,17794.61054,17796.79885,158779.7503,104558.9315,126471.4469,77388.44985,127891.1046,213122.5197,45043.31164,45043.31164,45043.31164,45043.31164,213122.3391,157775.2766,157775.2766,157775.2766
2.643587307,469.0002341,16864.14897,160886.9609,105807.609,103340.9884,9.72E-20,199264.9504,400000,17890.27071,17892.18875,161425.8019,105701.8904,128272.2294,77709.89948,128130.9122,213895.0371,45043.31164,45043.31164,45043.31164,45043.31164,213894.864,159690.8127,159690.8127,159690.8127
2.649235997,468.0002338,17133.75038,163559.3826,106194.0366,104752.4256,9.72E-20,200898.1735,400000,17986.85722,17987.9863,164127.5417,106862.3081,130409.6625,78032.72283,128371.6838,214637.0326,45043.31164,45043.31164,45043.31164,45043.31164,214636.8621,161633.7685,161633.7685,161633.7685
2.65490888,467.0002331,17408.84433,166301.7189,106583.5396,105825.7192,9.72E-20,202551.8634,400000,18083.561,18083.72048,166886.3625,108040.5169,132736.3716,78356.92872,128613.4255,215369.1265,45043.31164,45043.31164,45043.31164,45043.31164,215368.9551,163604.5963,163604.5963,163604.5963
2.660606109,466.0002327,17689.56428,169070.3435,106976.1521,106603.648,9.72E-20,204226.3512,400000,18175.20506,18176.42415,169703.6968,109236.8567,135338.1285,78682.52606,128856.1431,216106.875,45043.31164,45043.31164,45043.31164,45043.31164,216106.703,165603.7571,165603.7571,165603.7571
2.666327843,465.0002321,17976.04767,171969.8409,107371.9088,107159.1685,9.72E-20,205921.9735,400000,18267.71074,18269.52654,172581.0186,110451.675,138271.5887,79009.52381,129099.8428,216848.7002,45043.31164,45043.31164,45043.31164,45043.31164,216848.5487,167631.7202,167631.7202,167631.7202
2.672074239,464.0002316,18268.43563,174892.779,107770.845,107754.4481,9.71E-20,207639.074,400000,18361.08901,18363.03024,175519.8447,111685.3272,141725.7486,79337.93103,129344.5307,217503.5322,45043.31164,45043.31164,45043.31164,45043.31164,217503.38,169688.9638,169688.9638,169688.9638
2.677845457,463.0002313,18566.87337,177884.8331,108172.9962,108611.1155,9.71E-20,209378.0031,400000,18455.35105,18456.93784,178521.7357,112938.1769,145501.5418,79667.75687,129590.213,218163.1832,45043.31164,45043.31164,45043.31164,45043.31164,218163.0301,171775.9753,171775.9753,171775.9753
2.68364166,462.0002306,18871.51029,181036.3138,108582.8803,109715.9822,9.71E-20,211139.118,400000,18550.50825,18551.25197,181588.298,114210.5958,149309.4158,79999.01051,129836.8957,218827.7067,45043.31164,45043.31164,45043.31164,45043.31164,218827.5497,173893.2509,173893.2509,173893.2509
2.689463008,461.0002302,19182.49981,184376.047,108999.9801,111001.1506,9.71E-20,212922.783,400000,18659.9842,18660.94621,184721.1849,115502.9644,152714.0839,80331.70127,130084.5853,219510.9018,45043.31164,45043.31164,45043.31164,45043.31164,219510.7389,176041.2967,176041.2967,176041.2967
2.695309667,460.0002297,19500,187746.0317,109420.5062,112440.6637,9.71E-20,214729.3894,400000,18790.86517,18793.59943,187922.098,116815.6717,155264.6745,80665.83851,130333.288,220221.3157,45043.31164,45043.31164,45043.31164,45043.31164,220221.1519,178220.6278,178220.6278,178220.6278
2.701181801,459.0002292,19909.14466,191274.0691,109844.4976,113987.2819,9.71E-20,216644.5219,400000,18923.24044,18926.83066,191409.5481,118309.7079,157498.8821,81001.43168,130583.0101,220937.1391,45043.31164,45043.31164,45043.31164,45043.31164,220936.9744,180660.4509,180660.4509,180660.4509
2.707079578,458.0002287,20328.71718,195133.2599,110271.9942,115571.4319,9.71E-20,218927.9969,400000,19057.13243,19060.64369,195859.9968,120572.4002,159889.8068,81338.49033,130833.7581,221658.433,45043.31164,45043.31164,45043.31164,45043.31164,221658.2649,183351.0809,183351.0809,183351.0809
2.713003166,457.0002282,20759.02653,199027.4876,110703.0365,117105.8096,9.71E-20,221245.692,400000,19192.56399,19195.04234,200434.0832,122888.5549,163554.6034,81677.02407,131085.5385,222396.2757,45043.31164,45043.31164,45043.31164,45043.31164,222396.1061,186087.7963,186087.7963,186087.7963
2.718952734,456.0002277,21200.39205,203085.525,111137.6652,118704.3566,9.71E-20,223598.2507,400000,19329.55833,19330.03045,205135.7615,125259.6551,169117.6155,82017.04261,131338.3577,223142.404,45043.31164,45043.31164,45043.31164,45043.31164,223142.2335,188871.4899,188871.4899,188871.4899
2.724928455,455.0002271,21653.14402,207434.9653,111575.9221,120326.1191,9.71E-20,225986.3315,400000,19556.32914,19562.11545,209969.1279,127687.2308,174887.8746,82358.55573,131592.2225,223894.3299,45043.31164,45043.31164,45043.31164,45043.31164,223894.1605,191703.0738,191703.0738,191703.0738
2.7309305,454.0002266,22117.62361,212099.5772,112017.8493,121913.3552,9.71E-20,228410.6068,400000,19806.76549,19816.78124,214938.4271,130172.8606,180976.1778,82701.57332,131847.1393,224642.9712,45043.31164,45043.31164,45043.31164,45043.31164,224642.8058,194583.48,194583.48,194583.48
2.736959044,453.0002261,22594.18378,216767.7835,112463.4895,123422.8443,9.72E-20,230871.7645,400000,20061.53591,20072.57138,220048.0574,132718.1735,188636.965,83046.10533,132103.115,225375.3835,45043.31164,45043.31164,45043.31164,45043.31164,225375.2172,197513.6606,197513.6606,197513.6606
