eVs,wavelength_nm,Si,GaAs,CdTe,CIS,CIGS,GaNP,perovskite triple cation,perovskite MaPI
1.091410605,1136,3.533193492,3.451799857,2.798785704,3.036871516,2.953128484,3.076109696,2.226925886,2.226925886
1.0923722,1135,3.533493222,3.452113337,2.798987176,3.03610224,2.95389776,3.076109696,2.227152117,2.227152117
1.093335491,1134,3.533793481,3.45242737,2.799189004,3.035331607,2.954668393,3.076109696,2.227378747,2.227378747
1.094300483,1133,3.534094269,3.452741957,2.799391187,3.034559614,2.955440386,3.076109696,2.227605778,2.227605778
1.095267179,1132,3.534395589,3.4530571,2.799593728,3.033786257,2.956213743,3.076109696,2.227833209,2.227833209
1.096235585,1131,3.534697442,3.453372801,2.799796627,3.033011532,2.956988468,3.076109696,2.228061042,2.228061042
1.097205705,1130,3.534999829,3.45368906,2.799999885,3.032235436,2.957764564,3.076109696,2.228289279,2.228289279
1.098177544,1129,3.535198294,3.454005879,2.8,3.031457965,2.958542035,3.076109696,2.22851792,2.22851792
1.099151105,1128,3.535397051,3.45432326,2.8,3.030679116,2.959320884,3.076109696,2.228746966,2.228746966
1.100126395,1127,3.535596161,3.454644997,2.8,3.029974721,2.960126395,3.076109696,2.228976419,2.228976419
1.101103416,1126,3.535795625,3.454992816,2.8,3.029779317,2.961103416,3.076109696,2.22920628,2.22920628
1.102082175,1125,3.535995443,3.455341254,2.8,3.029583565,2.962082175,3.076109696,2.229436549,2.229436549
1.103062675,1124,3.536195617,3.455690312,2.8,3.029387465,2.963062675,3.076109696,2.229667228,2.229667228
1.104044921,1123,3.536396147,3.456039992,2.8,3.029191016,2.964044921,3.076109696,2.229898317,2.229898317
1.105028919,1122,3.536597035,3.456390295,2.8,3.028994216,2.965028919,3.076109696,2.230129819,2.230129819
1.106014672,1121,3.536798282,3.456741223,2.8,3.028797066,2.966014672,3.076109696,2.230361733,2.230361733
1.107002185,1120,3.536999887,3.457092778,2.8,3.028599563,2.967002185,3.076109696,2.230594062,2.230594062
1.107991463,1119,3.537297421,3.457444961,2.8,3.028401707,2.967991463,3.076109696,2.230826806,2.230826806
1.108982511,1118,3.53759554,3.457797774,2.8,3.028203498,2.968982511,3.076109696,2.231059966,2.231059966
1.109975333,1117,3.537894193,3.458151219,2.8,3.028004933,2.969975333,3.076109696,2.231293544,2.231293544
1.110969934,1116,3.538193382,3.458505297,2.8,3.027806013,2.970969934,3.076109696,2.23152754,2.23152754
1.11196632,1115,3.538493107,3.45886001,2.8,3.027606736,2.97196632,3.076109696,2.231761957,2.231761957
1.112964494,1114,3.53879337,3.45921536,2.8,3.027407101,2.972964494,3.076109696,2.231996793,2.231996793
1.113964463,1113,3.539094172,3.459571349,2.8,3.027207107,2.973964463,3.076109696,2.232232053,2.232232053
1.114966229,1112,3.539395516,3.459927978,2.8,3.027006754,2.974966229,3.076109696,2.232479451,2.232479451
1.115969799,1111,3.539697402,3.460285248,2.8,3.02680604,2.975969799,3.076109696,2.232730883,2.232730883
1.116975177,1110,3.539999832,3.460643163,2.8,3.026604965,2.976975177,3.076109696,2.232982769,2.232982769
1.117982369,1109,3.540198267,3.461001723,2.8,3.026403526,2.977982369,3.076109696,2.233235108,2.233235108
1.118991378,1108,3.540397002,3.461360931,2.8,3.026201724,2.978991378,3.076109696,2.233487903,2.233487903
1.12000221,1107,3.540596096,3.461720787,2.8,3.025999558,2.98000221,3.076109696,2.233741155,2.233741155
1.121014871,1106,3.54079555,3.462081294,2.8,3.025797026,2.981014871,3.076109696,2.233994865,2.233994865
1.122029364,1105,3.540995365,3.462442454,2.8,3.025594127,2.982029364,3.076109696,2.234249034,2.234249034
1.123045695,1104,3.541195542,3.462804267,2.8,3.025390861,2.983045695,3.076109696,2.234503663,2.234503663
1.124063868,1103,3.541396082,3.463166737,2.8,3.025187226,2.984063868,3.076109696,2.234758754,2.234758754
1.12508389,1102,3.541596986,3.463529865,2.8,3.024983222,2.98508389,3.076109696,2.235014308,2.235014308
1.126105765,1101,3.541798254,3.463893652,2.8,3.024778847,2.986105765,3.076109696,2.235270326,2.235270326
1.127129497,1100,3.541999889,3.464258101,2.8,3.024574101,2.987129497,3.076109696,2.23552681,2.23552681
1.128155093,1099,3.54229738,3.464623213,2.800991266,3.024368981,2.988155093,3.076109696,2.23578376,2.23578376
1.129182556,1098,3.542595465,3.46498899,2.801984883,3.024163489,2.989182556,3.076109696,2.236041179,2.236041179
1.130211893,1097,3.542894093,3.465355434,2.802980311,3.023957621,2.990211893,3.076109696,2.236299067,2.236299067
1.131243108,1096,3.543193267,3.465722546,2.803977556,3.023751378,2.991243108,3.076109696,2.236557425,2.236557425
1.132276207,1095,3.543492987,3.46609033,2.804976622,3.023544759,2.992276207,3.076109696,2.236816255,2.236816255
1.133311195,1094,3.543793254,3.466458785,2.805977515,3.023337761,2.993311195,3.076109696,2.237075559,2.237075559
1.134348076,1093,3.544094072,3.466827915,2.806980239,3.023130385,2.994348076,3.076109696,2.237335337,2.237335337
1.135386856,1092,3.54439544,3.467197721,2.8079848,3.022922629,2.995386856,3.076109696,2.23759559,2.23759559
1.136427541,1091,3.544697361,3.467568205,2.808991202,3.022714492,2.996427541,3.076109696,2.237856321,2.237856321
1.137470135,1090,3.544999835,3.467939368,2.809999451,3.022505973,2.997470135,3.076109696,2.238117531,2.238117531
1.138514644,1089,3.545198239,3.468311213,2.81,3.022297071,2.998514644,3.076109696,2.23837922,2.23837922
1.139561072,1088,3.545396951,3.468683742,2.81,3.022087786,2.999561072,3.076109696,2.238641389,2.238641389
1.140609427,1087,3.545596028,3.469056956,2.81,3.021878115,3.000609427,3.076109696,2.238904042,2.238904042
1.141659712,1086,3.545795472,3.469430857,2.81,3.021668058,3.001659712,3.076109696,2.239167178,2.239167178
1.142711933,1085,3.545995283,3.469805448,2.81,3.021457613,3.002711933,3.076109696,2.239430799,2.239430799
1.143766095,1084,3.546195464,3.47018073,2.81,3.021246781,3.003766095,3.076109696,2.239694907,2.239694907
1.144822204,1083,3.546396013,3.470556705,2.81,3.021035559,3.004822204,3.076109696,2.239959502,2.239959502
1.145880265,1082,3.546596934,3.470933374,2.81,3.020823947,3.005880265,3.076109696,2.240224586,2.240224586
1.146940284,1081,3.546798226,3.471310741,2.81,3.020611943,3.006940284,3.076109696,2.240490161,2.240490161
1.148002266,1080,3.546999891,3.471688807,2.81,3.020399547,3.008002266,3.076109696,2.240756228,2.240756228
1.149066216,1079,3.547297337,3.472067573,2.81,3.020186757,3.009066216,3.076109696,2.241022788,2.241022788
1.15013214,1078,3.547595387,3.472451799,2.81,3.02,3.010105712,3.076109696,2.241304457,2.241304457
1.151200043,1077,3.54789399,3.472870417,2.81,3.02,3.010960035,3.076109696,2.241590352,2.241590352
1.152269932,1076,3.548193148,3.473289813,2.81,3.02,3.011815946,3.076109696,2.24187678,2.24187678
1.153341811,1075,3.548492862,3.47370999,2.81,3.02,3.012673449,3.076109696,2.24216374,2.24216374
1.154415686,1074,3.548793135,3.474130949,2.81,3.02,3.013532549,3.076109696,2.242451234,2.242451234
1.155491563,1073,3.549093967,3.474552693,2.81,3.02,3.01439325,3.076109696,2.242739265,2.242739265
1.156569447,1072,3.549395361,3.474975223,2.81,3.02,3.015255557,3.076109696,2.243027832,2.243027832
1.157649343,1071,3.549697317,3.475398542,2.81,3.02,3.016119475,3.076109696,2.243316939,2.243316939
1.158731259,1070,3.549999838,3.475822654,2.81,3.02,3.016985007,3.076109696,2.243606586,2.243606586
1.159815198,1069,3.550297315,3.476247558,2.810991051,3.02,3.017852159,3.076109696,2.243896775,2.243896775
1.160901167,1068,3.550595347,3.476673257,2.811984488,3.02,3.018720934,3.076109696,2.244187507,2.244187507
1.161989172,1067,3.550893936,3.477099755,2.812979788,3.02,3.019591338,3.076109696,2.244478784,2.244478784
1.163079218,1066,3.551193086,3.477527053,2.813976955,3.02,3.020463375,3.076109696,2.244770608,2.244770608
1.164171312,1065,3.551492798,3.477955154,2.814975994,3.02,3.021337049,3.076109696,2.24506298,2.24506298
1.165265458,1064,3.551793073,3.47838406,2.815976911,3.02,3.022212366,3.076109696,2.245355901,2.245355901
1.166361662,1063,3.552093914,3.478813772,2.816979712,3.02,3.02308933,3.076109696,2.245649374,2.245649374
1.167459931,1062,3.55239532,3.479244293,2.817984401,3.02,3.023967945,3.076109696,2.245943399,2.245943399
1.16856027,1061,3.552697295,3.479675626,2.818990984,3.02,3.024848216,3.076109696,2.246237978,2.246237978
1.169662686,1060,3.55299984,3.480107773,2.819999466,3.02,3.025730149,3.076109696,2.246533113,2.246533113
1.170767183,1059,3.553297293,3.480540736,2.82,3.02,3.026613746,3.076109696,2.246828806,2.246828806
1.171873768,1058,3.553595306,3.480974517,2.82,3.02,3.027499015,3.076109696,2.247125057,2.247125057
1.172982447,1057,3.553893882,3.481409119,2.82,3.02,3.028385958,3.076109696,2.247421869,2.247421869
1.174093226,1056,3.554193024,3.481844545,2.82,3.02,3.029274581,3.076109696,2.247719244,2.247719244
1.175206111,1055,3.554492733,3.482280796,2.82,3.02,3.030164889,3.076109696,2.248017182,2.248017182
1.176321107,1054,3.554793011,3.482717874,2.82,3.02,3.031056886,3.076109696,2.248315685,2.248315685
1.177438221,1053,3.555093859,3.483155783,2.82,3.02,3.031950577,3.076109696,2.248614755,2.248614755
1.178557459,1052,3.555395279,3.483594524,2.82,3.02,3.032845967,3.076109696,2.248914394,2.248914394
1.179678827,1051,3.555697272,3.4840341,2.82,3.02,3.033743061,3.076109696,2.249214603,2.249214603
1.18080233,1050,3.555999841,3.484474513,2.82,3.02,3.034641864,3.076109696,2.249515384,2.249515384
1.181927976,1049,3.55629727,3.484915767,2.82,3.02,3.035542381,3.076109696,2.249816739,2.249816739
1.18305577,1048,3.556595264,3.485357862,2.82,3.02,3.036444616,3.076109696,2.250118668,2.250118668
1.184185718,1047,3.556893827,3.485800801,2.82,3.02,3.037348574,3.076109696,2.250421174,2.250421174
1.185317827,1046,3.55719296,3.486244588,2.82,3.02,3.038254261,3.076109696,2.250738806,2.250738806
1.186452102,1045,3.557492666,3.486689224,2.82,3.02,3.039161682,3.076109696,2.25105979,2.25105979
1.187588551,1044,3.557792947,3.487134712,2.82,3.02,3.04007084,3.076109696,2.251381389,2.251381389
1.188727178,1043,3.558093803,3.487581054,2.82,3.02,3.040981743,3.076109696,2.251703605,2.251703605
1.189867991,1042,3.558395236,3.488028252,2.82,3.02,3.041894393,3.076109696,2.252026439,2.252026439
1.191010996,1041,3.558697249,3.48847631,2.82,3.02,3.042808797,3.076109696,2.252349893,2.252349893
1.192156199,1040,3.558999843,3.48892523,2.82,3.02,3.043724959,3.076109696,2.25267397,2.25267397
1.193303606,1039,3.559297247,3.489375014,2.820990823,3.02,3.044642885,3.076109696,2.25299867,2.25299867
1.194453224,1038,3.559595221,3.489825664,2.82198407,3.02,3.045562579,3.076109696,2.253323996,2.253323996
1.19560506,1037,3.55989377,3.490277184,2.822979233,3.02,3.046484048,3.076109696,2.253649949,2.253649949
1.196759119,1036,3.560192895,3.490729575,2.823976318,3.02,3.047407295,3.076109696,2.253976532,2.253976532
1.197915408,1035,3.560492599,3.49118284,2.824975329,3.02,3.048332326,3.076109696,2.254303745,2.254303745
1.199073933,1034,3.560792882,3.491636982,2.825976272,3.02,3.049259146,3.076109696,2.254631592,2.254631592
1.200234702,1033,3.561093746,3.49210233,2.826979153,3.02004694,3.049906119,3.076109696,2.254960073,2.254960073
1.20139772,1032,3.561395193,3.492609406,2.827983978,3.020279544,3.049440912,3.076109696,2.255289191,2.255289191
1.202562994,1031,3.561697226,3.493117465,2.828990752,3.020512599,3.048974802,3.076109696,2.255618947,2.255618947
1.203730531,1030,3.561999844,3.493626512,2.829999481,3.020746106,3.048507788,3.076109696,2.255949344,2.255949344
1.204900337,1029,3.562297223,3.494136547,2.83,3.020980067,3.048039865,3.076109696,2.256280383,2.256280383
1.206072419,1028,3.562595178,3.494647575,2.83,3.021214484,3.047571032,3.076109696,2.256612066,2.256612066
1.207246784,1027,3.562893712,3.495159598,2.83,3.021449357,3.047101287,3.076109696,2.256944395,2.256944395
1.208423437,1026,3.563192829,3.495672619,2.83,3.021684687,3.046630625,3.076109696,2.257277371,2.257277371
1.209602387,1025,3.563492529,3.496186641,2.83,3.021920477,3.046159045,3.076109696,2.257610997,2.257610997
1.210783639,1024,3.563792815,3.496701667,2.83,3.022156728,3.045686544,3.076109696,2.257945275,2.257945275
1.211967201,1023,3.564093688,3.4972177,2.83,3.02239344,3.04521312,3.076109696,2.258280207,2.258280207
1.213153079,1022,3.564395149,3.497734742,2.83,3.022630616,3.044738768,3.076109696,2.258615794,2.258615794
1.21434128,1021,3.564697201,3.498252798,2.83,3.022868256,3.044263488,3.076109696,2.258952038,2.258952038
1.215531811,1020,3.564999846,3.49877187,2.83,3.023106362,3.043787276,3.076109696,2.259288942,2.259288942
1.216724678,1019,3.565297199,3.49929196,2.83,3.023344936,3.043310129,3.076109696,2.259626506,2.259626506
1.217919889,1018,3.565595133,3.499813072,2.83,3.023583978,3.042832044,3.076109696,2.259964734,2.259964734
1.21911745,1017,3.565893654,3.500335208,2.83,3.02382349,3.04235302,3.076109696,2.260303627,2.260303627
1.220317369,1016,3.566192761,3.500858373,2.83,3.024063474,3.041873052,3.076109696,2.260659741,2.260659741
1.221519652,1015,3.566492459,3.501382568,2.83,3.02430393,3.041392139,3.076109696,2.261022916,2.261022916
1.222724307,1014,3.566792747,3.501907798,2.83,3.024544861,3.040910277,3.076109696,2.261386807,2.261386807
1.223931339,1013,3.567093629,3.502434064,2.83,3.024786268,3.040427464,3.076109696,2.261751417,2.261751417
1.225140758,1012,3.567395104,3.50296137,2.83,3.025028152,3.039943697,3.076109696,2.262116747,2.262116747
1.226352569,1011,3.567697177,3.50348972,2.83,3.025270514,3.039458973,3.076109696,2.2624828,2.2624828
1.227566779,1010,3.567999847,3.504019116,2.83,3.025513356,3.038973288,3.076109696,2.262849578,2.262849578
1.228783396,1009,3.568396232,3.504549561,2.83099058,3.025756679,3.038486642,3.076109696,2.263217083,2.263217083
1.230002427,1008,3.568793451,3.505081058,2.831983627,3.026000485,3.037999029,3.076109696,2.263585317,2.263585317
1.23122388,1007,3.569191458,3.505613612,2.832978645,3.026244776,3.037510448,3.076109696,2.263954282,2.263954282
1.23244776,1006,3.569590257,3.506147223,2.833975642,3.026489552,3.037020896,3.076109696,2.264323981,2.264323981
1.233674076,1005,3.569989849,3.506681897,2.834974623,3.026734815,3.036530369,3.076109696,2.264694415,2.264694415
1.234902835,1004,3.570390237,3.507217636,2.835975593,3.026980567,3.036038866,3.076109696,2.265065588,2.265065588
1.236134045,1003,3.570791424,3.507754444,2.83697856,3.027226809,3.035546382,3.076109696,2.265437501,2.265437501
1.237367711,1002,3.571193411,3.508292322,2.837983529,3.027473542,3.035052915,3.076109696,2.265810156,2.265810156
1.238603843,1001,3.571596202,3.508831276,2.838990505,3.027720769,3.034558463,3.076109696,2.266183555,2.266183555
1.239842447,1000,3.571999798,3.509371307,2.839999496,3.027968489,3.034063021,3.076109696,2.266557702,2.266557702
1.24108353,999,3.572297149,3.509912419,2.84,3.028216706,3.033566588,3.076109696,2.266932597,2.266932597
1.242327101,998,3.572595042,3.510454616,2.84,3.02846542,3.03306916,3.076109696,2.267308244,2.267308244
1.243573166,997,3.572893532,3.5109979,2.84,3.028714633,3.032570733,3.076109696,2.267684644,2.267684644
1.244821734,996,3.573192622,3.511542276,2.84,3.028964347,3.032071307,3.076109696,2.2680618,2.2680618
1.246072811,995,3.573492313,3.512087746,2.84,3.029214562,3.031570876,3.076109696,2.268439715,2.268439715
1.247326405,994,3.573792607,3.512634313,2.84,3.029465281,3.031069438,3.076109696,2.268818389,2.268818389
1.248582524,993,3.574093506,3.51318198,2.84,3.029716505,3.03056699,3.076109696,2.269197826,2.269197826
1.249841176,992,3.574395012,3.513730753,2.84,3.029968235,3.03006353,3.076109696,2.269578029,2.269578029
1.251102368,991,3.574697126,3.514351184,2.84,3.029559053,3.029779526,3.076109696,2.269958998,2.269958998
1.252366108,990,3.57499985,3.514983054,2.84,3.029053557,3.029526778,3.076109696,2.270340737,2.270340737
1.253632403,989,3.575396164,3.515616202,2.84,3.028547039,3.029273519,3.076109696,2.270723249,2.270723249
1.254901262,988,3.575793326,3.516250631,2.841419195,3.028039495,3.029019748,3.076109696,2.271110712,2.271110712
1.256172692,987,3.576191293,3.516886346,2.842841967,3.027530923,3.028765462,3.076109696,2.271509332,2.271509332
1.257446701,986,3.576590067,3.517523351,2.844267625,3.02702132,3.02851066,3.076109696,2.271908761,2.271908761
1.258723296,985,3.576989651,3.518161648,2.845696178,3.026510682,3.028255341,3.076109696,2.272309001,2.272309001
1.260002487,984,3.577390047,3.518801244,2.847127635,3.025999005,3.027999503,3.076109696,2.272710054,2.272710054
1.26128428,983,3.577791258,3.51944214,2.848562004,3.025486288,3.027743144,3.076109696,2.273111924,2.273111924
1.262568683,982,3.578193285,3.520084342,2.849999295,3.024972527,3.027486263,3.076109696,2.273514611,2.273514611
1.263855705,981,3.578596133,3.520727853,2.85,3.024457718,3.027228859,3.076109696,2.27391812,2.27391812
1.265145354,980,3.578999802,3.521372677,2.85,3.023941858,3.026970929,3.076109696,2.274322453,2.274322453
1.266437637,979,3.579396129,3.522018819,2.85,3.023424945,3.026712473,3.076109696,2.274727611,2.274727611
1.267732563,978,3.579793262,3.522666282,2.85,3.022906975,3.026453487,3.076109696,2.275133598,2.275133598
1.26903014,977,3.580191208,3.52331507,2.85,3.022387944,3.026193972,3.076109696,2.275540416,2.275540416
1.270330376,976,3.580589969,3.523965188,2.85,3.02186785,3.025933925,3.076109696,2.275948067,2.275948067
1.271633279,975,3.580989549,3.52461664,2.85,3.021346688,3.025673344,3.076109696,2.276356555,2.276356555
1.272938857,974,3.581389949,3.525269429,2.85,3.020824457,3.025412229,3.076109696,2.276765882,2.276765882
1.274247119,973,3.581791172,3.52592356,2.85,3.020301152,3.025150576,3.076109696,2.27717605,2.27717605
1.275558073,972,3.58219322,3.526579037,2.85,3.019776771,3.024888385,3.076109696,2.277587062,2.277587062
1.276871727,971,3.582596097,3.527235864,2.85,3.019251309,3.024625655,3.076109696,2.27799892,2.27799892
1.278188089,970,3.582999804,3.527894045,2.85,3.018724764,3.024362382,3.076109696,2.278411628,2.278411628
1.279507169,969,3.583396093,3.528553585,2.85,3.018197132,3.024098566,3.076109696,2.278825187,2.278825187
1.280828974,968,3.583793196,3.529214487,2.85,3.01766841,3.023834205,3.076109696,2.279239602,2.279239602
1.282153513,967,3.584191121,3.529876756,2.851657248,3.017138595,3.023569297,3.076109696,2.279654873,2.279654873
1.283480794,966,3.58458987,3.530540397,2.853318728,3.016607682,3.023303841,3.076109696,2.280071004,2.280071004
1.284810826,965,3.584989445,3.531205413,2.854983653,3.01607567,3.023037835,3.076109696,2.280487997,2.280487997
1.286143617,964,3.585389849,3.531871809,2.856652032,3.015542553,3.022771277,3.076109696,2.280905855,2.280905855
1.287479176,963,3.585791084,3.532539588,2.858323875,3.015008329,3.022504165,3.076109696,2.281324581,2.281324581
1.288817512,962,3.586193154,3.533208756,2.859999194,3.014472995,3.022236498,3.076109696,2.281744178,2.281744178
1.290158634,961,3.58659606,3.533879317,2.86,3.013936547,3.021968273,3.076109696,2.282177919,2.282177919
1.291502549,960,3.586999806,3.534551275,2.86,3.01339898,3.02169949,3.076109696,2.282632603,2.282632603
1.292849267,959,3.587396056,3.535224634,2.86,3.012860293,3.021430147,3.076109696,2.283088236,2.283088236
1.294198796,958,3.587793129,3.535899398,2.86,3.012320482,3.021160241,3.076109696,2.28354482,2.28354482
1.295551146,957,3.588191032,3.536575573,2.86,3.011779542,3.020889771,3.076109696,2.284002358,2.284002358
1.296906325,956,3.588589768,3.537253163,2.86,3.01123747,3.020618735,3.076109696,2.284460853,2.284460853
1.298264342,955,3.588989338,3.537932171,2.86,3.010694263,3.020347132,3.076109696,2.284920308,2.284920308
1.299625206,954,3.589389746,3.538612603,2.86,3.010149917,3.020074959,3.076109696,2.285380727,2.285380727
1.300988926,953,3.589790995,3.539397311,2.86,3.009802215,3.019802215,3.076109696,2.285842112,2.285842112
1.302355511,952,3.590193086,3.540222729,2.86,3.009528898,3.019528898,3.076109696,2.286304466,2.286304466
1.30372497,951,3.590596023,3.541049882,2.86,3.009255006,3.019255006,3.076109696,2.286767792,2.286767792
1.305097312,950,3.590999808,3.541878776,2.86,3.008980538,3.018980538,3.076109696,2.287232094,2.287232094
1.306472547,949,3.591396019,3.542709418,2.86,3.008705491,3.018705491,3.076109696,2.287697375,2.287697375
1.307850682,948,3.591793061,3.543541812,2.86,3.008429864,3.018429864,3.076109696,2.288163637,2.288163637
1.309231728,947,3.592190942,3.544375964,2.861657082,3.008153654,3.018153654,3.076109696,2.288630884,2.288630884
1.310615694,946,3.592589663,3.545211879,2.863318453,3.007876861,3.017876861,3.076109696,2.289099118,2.289099118
1.312002589,945,3.592989229,3.546049564,2.864983341,3.007599482,3.017599482,3.076109696,2.289568344,2.289568344
1.313392422,944,3.593389642,3.546889023,2.866651755,3.007321516,3.017321516,3.076109696,2.290038564,2.290038564
1.314785203,943,3.593790903,3.547730263,2.868323708,3.007042959,3.017042959,3.076109696,2.290509781,2.290509781
1.316180941,942,3.594193017,3.548573288,2.869999211,3.006763812,3.016763812,3.076109696,2.290981998,2.290981998
1.317579646,941,3.594595985,3.549418106,2.87,3.006484071,3.016484071,3.076109696,2.291455219,2.291455219
1.318981326,940,3.59499981,3.550264721,2.87,3.006203735,3.016203735,3.076109696,2.291929447,2.291929447
1.320385992,939,3.595494975,3.551113139,2.87,3.005922802,3.015922802,3.076109696,2.292404685,2.292404685
1.321793653,938,3.595991239,3.551963366,2.87,3.005641269,3.015641269,3.076109696,2.292880937,2.292880937
1.323204319,937,3.596488561,3.552815409,2.87,3.005359136,3.015359136,3.076109696,2.293358205,2.293358205
1.324617999,936,3.596986946,3.553669271,2.87,3.0050764,3.0150764,3.076109696,2.293836492,2.293836492
1.326034702,935,3.597486398,3.55452496,2.87,3.00479306,3.01479306,3.076109696,2.294353634,2.294353634
1.32745444,934,3.597986918,3.555382482,2.87,3.004509112,3.014509112,3.076109696,2.294874604,2.294874604
1.328877221,933,3.598488512,3.556241841,2.87,3.004224556,3.014224556,3.076109696,2.29539669,2.29539669
1.330303055,932,3.598991182,3.557103045,2.87,3.003939389,3.013939389,3.076109696,2.295919898,2.295919898
1.331731951,931,3.599494932,3.557966098,2.87,3.00365361,3.01365361,3.076109696,2.296444228,2.296444228
1.333163921,930,3.599999765,3.558831008,2.87,3.003367216,3.013367216,3.076109696,2.296969687,2.296969687
1.334598974,929,3.600395941,3.55969778,2.87,3.003080205,3.013080205,3.076109696,2.297496277,2.297496277
1.336037119,928,3.600792919,3.56056642,2.871656918,3.002792576,3.012792576,3.076109696,2.298024001,2.298024001
1.337478368,927,3.601190754,3.561436934,2.87331818,3.002504326,3.012504326,3.076109696,2.298552865,2.298552865
1.338922729,926,3.601589448,3.562309328,2.874983031,3.002215454,3.012215454,3.076109696,2.29908287,2.29908287
1.340370213,925,3.601989004,3.563183609,2.876651481,3.001925957,3.011925957,3.076109696,2.299614022,2.299614022
1.34182083,924,3.602389425,3.564059781,2.878323542,3.001635834,3.011635834,3.076109696,2.300146323,2.300146323
1.34327459,923,3.602790714,3.564937852,2.879999227,3.001345082,3.011345082,3.076109696,2.300679777,2.300679777
1.344731504,922,3.603192873,3.565817828,2.88,3.001053699,3.011053699,3.076109696,2.301214389,2.301214389
1.346191582,921,3.603595906,3.566699716,2.88,3.000761684,3.010761684,3.076109696,2.301750162,2.301750162
1.347654833,920,3.603999814,3.567583519,2.88,3.000469033,3.010469033,3.076109696,2.302287099,2.302287099
1.34912127,919,3.604494876,3.568469247,2.88,3.000175746,3.010175746,3.076109696,2.302825206,2.302825206
1.350590901,918,3.604991058,3.569531811,2.88,2.99988182,3.01011818,3.076109696,2.303364484,2.303364484
1.352063737,917,3.605488322,3.570857363,2.88,2.999587253,3.010412747,3.076109696,2.303904938,2.303904938
1.353539789,916,3.605986671,3.57218581,2.88165681,2.999292042,3.010707958,3.076109696,2.304446573,2.304446573
1.355019068,915,3.60648611,3.573517161,2.883318002,2.998996186,3.011003814,3.076109696,2.304989391,2.304989391
1.356501583,914,3.606986642,3.574851425,2.884982828,2.998699683,3.011300317,3.076109696,2.305533397,2.305533397
1.357987346,913,3.607488271,3.576188611,2.886651301,2.998402531,3.011597469,3.076109696,2.306078595,2.306078595
1.359476367,912,3.607990999,3.57752873,2.888323434,2.998104727,3.011895273,3.076109696,2.306624989,2.306624989
1.360968657,911,3.608494831,3.578871791,2.889999237,2.997806269,3.012193731,3.076109696,2.307197017,2.307197017
1.362464227,910,3.60899977,3.580217804,2.89,2.997507155,3.012492845,3.076109696,2.307777199,2.307777199
1.363963088,909,3.609494825,3.581566779,2.89,2.997207382,3.012792618,3.076109696,2.308358658,2.308358658
1.36546525,908,3.609990964,3.582918725,2.89,2.99690695,3.01309305,3.076109696,2.308941397,2.308941397
1.366970724,907,3.610488198,3.584273652,2.89,2.996605855,3.013394145,3.076109696,2.309525421,2.309525421
1.368479522,906,3.610986529,3.58563157,2.89,2.996304096,3.013695904,3.076109696,2.310110735,2.310110735
1.369991654,905,3.611485962,3.586992489,2.89,2.996001669,3.013998331,3.076109696,2.310697342,2.310697342
1.371507131,904,3.611986499,3.588356418,2.89,2.995698574,3.014301426,3.076109696,2.311285247,2.311285247
1.373025965,903,3.612488146,3.589723369,2.89,2.995394807,3.014605193,3.076109696,2.311874454,2.311874454
1.374548167,902,3.612990904,3.59109335,2.89,2.995090367,3.014909633,3.076109696,2.312464967,2.312464967
1.376073748,901,3.613494779,3.592466373,2.89,2.99478525,3.01521475,3.076109696,2.313056792,2.313056792
1.377602719,900,3.613999773,3.593842447,2.89,2.994479456,3.015520544,3.076109696,2.313649931,2.313649931
1.379135091,899,3.614494772,3.595221582,2.89,2.994172982,3.015827018,3.076109696,2.31424439,2.31424439
1.380670876,898,3.614990869,3.596603788,2.891656643,2.993865825,3.016134175,3.076109696,2.314840173,2.314840173
1.382210086,897,3.615488071,3.597989077,2.893317724,2.993557983,3.016442017,3.076109696,2.315437284,2.315437284
1.383752731,896,3.615986384,3.599377458,2.894982513,2.993249454,3.016750546,3.076109696,2.316035728,2.316035728
1.385298823,895,3.61648581,3.600768941,2.896651023,2.992940235,3.017059765,3.076109696,2.31663551,2.31663551
1.386848374,894,3.616986353,3.602163537,2.898323265,2.992630325,3.017369675,3.076109696,2.317236633,2.317236633
1.388401396,893,3.617488018,3.603561256,2.899999252,2.992319721,3.017680279,3.076109696,2.317839103,2.317839103
1.3899579,892,3.617990807,3.60496211,2.9,2.99200842,3.01799158,3.076109696,2.318442923,2.318442923
1.391517898,891,3.618494725,3.606366108,2.9,2.99169642,3.01830358,3.076109696,2.319048099,2.319048099
1.393081401,890,3.618999775,3.607773261,2.9,2.99138372,3.01861628,3.076109696,2.319654635,2.319654635
1.394648422,889,3.619494718,3.60918358,2.9,2.991070316,3.018929684,3.076109696,2.320262535,2.320262535
1.396218972,888,3.619990771,3.610597075,2.9,2.990756206,3.019243794,3.076109696,2.320927268,2.320927268
1.397793063,887,3.620487942,3.612013757,2.9,2.990441387,3.019558613,3.076109696,2.321603969,2.321603969
1.399370707,886,3.620986235,3.613433636,2.901656527,2.990125859,3.019874141,3.076109696,2.322282197,2.322282197
1.400951917,885,3.621485655,3.614494997,2.903317533,2.989809617,3.019809617,3.076109696,2.322961958,2.322961958
1.402536705,884,3.621986204,3.615319087,2.904982296,2.989492659,3.019492659,3.076109696,2.323643257,2.323643257
1.404125081,883,3.622487887,3.616145042,2.90665083,2.989174984,3.019174984,3.076109696,2.324326099,2.324326099
